record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
18333,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,4
18340,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,4
18368,S92000003,P,2,2,2,1,1,1,2,1,1,6,X,X,X,3
18385,S92000003,P,5,2,2,1,1,2,1,3,1,6,X,X,X,2
18398,S92000003,C,X,2,2,1,1,2,1,3,2,6,7,4,X,X
18400,S92000003,C,X,2,2,1,1,1,2,1,2,6,9,4,X,X
18404,S92000003,C,X,1,2,1,1,2,2,3,4,6,X,X,X,X
18405,S92000003,C,X,2,2,1,1,1,1,1,2,6,9,5,X,X
18406,S92000003,C,X,2,2,1,1,1,1,1,2,6,6,12,X,X
18409,S92000003,P,0,1,2,1,1,1,1,1,2,6,7,2,X,2
18412,S92000003,P,0,2,2,1,1,1,2,1,1,6,4,9,X,2
18414,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
18417,S92000003,P,0,1,2,1,1,1,2,1,1,6,9,8,X,2
18453,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,2
18472,S92000003,P,0,1,3,1,1,1,3,1,1,6,4,2,X,2
18474,S92000003,P,0,1,2,1,1,1,1,1,1,6,4,6,X,2
18475,S92000003,P,5,1,2,1,1,2,1,3,9,6,X,X,X,2
18485,S92000003,P,0,1,4,1,1,1,1,1,2,6,X,X,X,2
18491,S92000003,P,4,2,4,3,1,1,3,1,1,6,8,2,X,2
18500,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
18558,S92000003,P,0,1,2,1,1,2,3,4,1,6,5,8,X,2
18609,S92000003,P,1,1,2,1,1,1,1,1,1,6,9,4,X,3
18616,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,4
18620,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
18642,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,12,X,3
18681,S92000003,C,X,1,2,1,1,2,2,3,3,6,X,X,X,X
18714,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,1
18729,S92000003,P,5,1,2,1,1,2,2,1,2,6,X,X,X,2
18732,S92000003,C,X,2,2,1,1,1,2,1,1,6,9,6,X,X
18763,S92000003,P,4,2,2,1,1,1,2,1,2,6,X,X,X,4
18794,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
18795,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
18814,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
18816,S92000003,P,1,1,2,1,1,1,2,1,1,6,X,X,X,1
18836,S92000003,P,4,2,2,1,1,1,1,1,1,6,4,9,X,4
18861,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
18869,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
18876,S92000003,P,1,2,5,2,1,1,2,1,2,6,2,10,X,1
18916,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
18981,S92000003,P,0,2,2,1,1,1,2,1,1,6,9,5,X,2
18992,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
19008,S92000003,P,2,1,2,1,1,2,1,1,1,6,7,4,X,1
19108,S92000003,P,4,1,2,1,1,1,1,1,9,6,X,X,X,4
19160,S92000003,P,2,1,2,1,1,1,3,1,2,6,X,X,X,4
19227,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
19264,S92000003,P,1,1,2,1,1,1,1,1,5,6,X,X,X,2
19273,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
19322,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
19375,S92000003,P,5,2,2,1,1,2,1,1,2,6,3,10,X,2
19415,S92000003,P,1,1,4,2,1,1,2,1,1,6,5,2,X,2
19474,S92000003,P,4,2,2,1,1,1,2,1,1,6,7,4,X,2
19475,S92000003,P,3,2,2,1,1,1,1,1,1,6,X,X,X,3
19567,S92000003,P,5,1,2,1,1,1,1,1,1,6,X,X,X,2
19568,S92000003,P,5,1,2,1,1,1,1,1,1,6,X,X,X,2
19623,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
19764,S92000003,P,2,2,4,1,1,1,2,1,9,6,X,X,X,3
19773,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
19794,S92000003,P,5,2,2,1,1,1,1,1,1,6,X,X,X,4
19818,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
19920,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
19937,S92000003,C,X,2,2,1,1,1,2,1,2,6,X,X,X,X
19950,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
19971,S92000003,P,1,2,2,1,1,1,3,1,9,6,X,X,X,2
19992,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
20009,S92000003,C,X,2,2,1,1,1,1,1,2,6,X,X,X,X
20010,S92000003,C,X,2,2,1,1,1,2,1,1,6,7,4,X,X
20032,S92000003,P,2,1,3,1,1,1,1,1,6,6,7,4,X,2
20066,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
20079,S92000003,C,X,1,2,1,1,1,1,1,1,6,3,5,X,X
20081,S92000003,C,X,1,2,1,1,1,2,1,2,6,7,4,X,X
20095,S92000003,P,4,2,2,1,1,1,2,1,1,6,X,X,X,2
20108,S92000003,P,4,2,4,1,1,1,2,1,2,6,7,4,X,2
20116,S92000003,P,2,1,2,1,1,1,3,1,9,6,X,X,X,2
20121,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
20148,S92000003,P,0,1,3,2,1,2,1,3,6,6,2,10,X,2
20157,S92000003,C,X,1,2,1,1,2,1,3,4,6,X,X,X,X
20177,S92000003,P,0,2,2,1,1,2,1,4,2,6,X,X,X,2
20212,S92000003,C,X,2,2,1,1,2,1,1,1,6,6,8,X,X
20215,S92000003,P,5,2,3,1,1,2,2,3,3,6,7,4,X,2
20217,S92000003,P,2,1,2,1,1,2,1,3,1,6,X,X,X,2
20218,S92000003,P,0,1,2,1,1,2,2,3,6,6,4,6,X,2
20232,S92000003,P,4,2,4,1,1,2,3,4,9,6,X,X,X,2
20271,S92000003,P,0,2,3,1,1,2,1,1,9,6,6,11,X,2
20274,S92000003,P,0,1,2,1,1,1,1,1,9,6,3,8,X,2
20277,S92000003,P,0,2,2,1,1,1,2,1,9,6,2,10,X,2
20358,S92000003,P,0,1,3,1,1,2,1,1,1,6,X,X,X,1
20374,S92000003,C,X,1,2,1,1,1,1,1,2,6,4,11,X,X
20375,S92000003,C,X,1,2,1,1,1,2,1,1,6,7,4,X,X
20415,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,4
20436,S92000003,P,1,2,3,1,1,1,1,3,2,6,X,X,X,3
20482,S92000003,P,4,1,2,1,1,2,1,1,2,6,X,X,X,4
20623,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,1
20634,S92000003,P,2,1,2,1,1,1,2,1,1,6,5,3,X,4
20715,S92000003,P,2,2,2,1,1,1,1,1,1,6,X,X,X,2
20722,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
20739,S92000003,P,1,1,2,1,1,1,1,1,2,6,3,12,X,1
20753,S92000003,P,1,1,2,1,1,1,1,1,2,6,4,7,X,3
20792,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,2
20800,S92000003,P,1,2,2,1,1,2,1,1,2,6,9,5,X,1
20806,S92000003,P,0,2,2,1,1,2,1,1,1,6,X,X,X,2
20916,S92000003,P,4,2,2,1,1,1,1,1,2,6,7,4,X,2
20987,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,2
21016,S92000003,P,2,1,2,1,1,1,1,1,2,6,6,12,X,2
21017,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
21022,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,3
21026,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
21031,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
21055,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
21056,S92000003,P,1,2,2,1,1,2,1,6,6,6,5,4,X,1
21067,S92000003,P,4,1,2,1,1,1,2,1,1,6,X,X,X,1
21076,S92000003,P,1,2,2,1,1,1,1,1,2,6,3,12,X,2
21115,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
21126,S92000003,C,X,2,2,1,1,2,1,1,9,6,7,4,X,X
21133,S92000003,P,1,2,3,2,1,1,2,1,2,6,7,4,X,2
21143,S92000003,P,0,2,3,1,1,1,1,1,2,6,4,9,X,2
21147,S92000003,P,1,2,2,1,1,2,2,1,1,6,X,X,X,1
21306,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
21314,S92000003,P,2,2,3,1,1,1,1,1,1,6,6,4,X,2
21452,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
21468,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
21472,S92000003,P,2,1,2,1,1,1,2,1,1,6,X,X,X,4
21475,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
21481,S92000003,P,0,1,2,1,1,1,1,1,1,6,7,8,X,2
21716,S92000003,P,4,1,2,1,1,2,1,3,9,6,X,X,X,2
21722,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
21773,S92000003,P,1,2,3,2,1,1,1,6,6,6,X,X,X,2
21778,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,4
21802,S92000003,P,0,2,2,1,1,1,1,1,1,6,7,7,X,2
21820,S92000003,P,0,2,4,1,1,1,3,1,9,6,X,X,X,1
21827,S92000003,P,0,1,2,1,1,2,1,3,4,6,X,X,X,2
21837,S92000003,P,2,2,4,1,1,1,2,1,1,6,7,4,X,2
21838,S92000003,P,0,2,2,1,1,1,2,1,1,6,7,4,X,2
21859,S92000003,P,1,2,3,2,1,2,1,6,6,6,X,X,X,2
21860,S92000003,P,0,2,2,1,1,1,1,3,1,6,9,5,X,2
21872,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
21874,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
21899,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
21916,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
21918,S92000003,P,0,2,2,1,1,1,1,1,1,6,X,X,X,2
21926,S92000003,P,1,2,2,1,1,1,1,1,1,6,4,7,X,2
21944,S92000003,P,0,1,2,1,1,1,2,1,2,6,8,9,X,2
21959,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
21979,S92000003,P,0,1,2,1,1,1,1,1,9,6,X,X,X,2
21988,S92000003,P,0,2,2,1,1,1,2,1,2,6,9,8,X,2
21991,S92000003,P,0,2,2,1,1,2,2,3,1,6,X,X,X,2
21992,S92000003,P,0,1,2,1,1,2,1,3,2,6,X,X,X,2
21993,S92000003,P,2,1,2,1,1,2,1,1,1,6,5,4,X,2
21995,S92000003,P,0,2,2,1,1,2,2,3,1,6,X,X,X,2
21997,S92000003,P,0,2,2,1,1,1,2,1,1,6,6,10,X,2
22006,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
22011,S92000003,C,X,2,2,1,1,2,1,1,1,6,9,5,X,X
22027,S92000003,P,0,2,2,1,1,1,1,1,1,6,7,8,X,2
22028,S92000003,P,0,1,2,1,1,2,1,1,2,6,3,7,X,2
22029,S92000003,C,X,2,2,1,1,2,2,3,3,6,X,X,X,X
22030,S92000003,C,X,2,2,1,1,1,1,1,2,6,7,4,X,X
22037,S92000003,P,0,1,2,1,1,2,2,3,1,6,X,X,X,2
22051,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
22054,S92000003,P,0,2,3,1,1,2,2,1,2,6,7,4,X,2
22064,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
22075,S92000003,P,2,1,2,1,1,2,4,1,2,6,X,X,X,4
22092,S92000003,P,2,1,2,1,1,1,1,1,1,6,1,2,X,2
22107,S92000003,P,0,1,3,2,1,2,1,3,4,6,8,2,X,2
22135,S92000003,P,1,1,2,1,1,2,1,1,1,6,X,X,X,1
22141,S92000003,P,0,2,3,1,1,2,1,1,2,6,X,X,X,2
22261,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
22290,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
22302,S92000003,P,0,1,3,1,1,1,2,1,1,6,6,8,X,2
22318,S92000003,P,1,2,2,1,1,1,2,1,2,6,X,X,X,3
22351,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
22473,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
22494,S92000003,P,1,2,2,1,1,1,1,1,2,6,4,11,X,1
22515,S92000003,P,4,2,3,1,1,1,1,1,2,6,9,6,X,2
22519,S92000003,P,1,2,3,2,1,1,1,1,2,6,3,7,X,3
22558,S92000003,C,X,1,2,1,1,2,1,3,4,6,X,X,X,X
22561,S92000003,C,X,2,2,1,1,1,2,1,1,6,X,X,X,X
22587,S92000003,P,3,1,2,1,1,1,1,1,1,6,X,X,X,3
22626,S92000003,P,1,2,5,2,1,1,2,1,1,6,2,2,X,2
22694,S92000003,P,1,2,3,1,1,1,3,1,1,6,6,11,X,1
22718,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,3
22743,S92000003,P,4,2,2,1,1,1,1,1,1,6,5,5,X,3
22768,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
22797,S92000003,P,1,1,2,1,1,1,1,1,1,6,9,5,X,1
22828,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
22846,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
22847,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,1
22895,S92000003,P,1,1,2,1,1,1,1,1,1,6,9,5,X,4
22950,S92000003,P,0,2,2,1,1,1,1,1,1,6,X,X,X,2
22951,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
22960,S92000003,P,0,1,2,1,1,1,1,1,7,6,2,10,X,2
22977,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,1
23032,S92000003,P,4,2,2,1,1,1,2,1,2,6,6,13,X,4
23073,S92000003,P,2,2,2,1,1,1,2,1,1,6,X,X,X,4
23079,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
23139,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,4,X,1
23149,S92000003,P,1,1,2,1,1,1,2,1,2,6,7,4,X,3
23157,S92000003,P,0,2,5,1,1,1,3,1,2,6,7,4,X,2
23169,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
23174,S92000003,P,1,2,5,2,1,1,1,1,2,6,1,4,X,1
23245,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,4
23359,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,3
23369,S92000003,P,1,2,2,1,1,1,1,1,9,6,X,X,X,2
23379,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,4
23459,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,2
23468,S92000003,P,4,1,2,1,1,1,2,1,9,6,9,3,X,4
23487,S92000003,P,2,1,2,1,1,1,1,1,2,6,X,X,X,2
23515,S92000003,P,1,1,2,1,1,1,1,3,6,6,X,X,X,1
23559,S92000003,P,1,1,2,1,1,1,1,1,1,6,6,12,X,1
23570,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,3
23571,S92000003,P,4,2,2,1,1,1,3,1,1,6,X,X,X,1
23592,S92000003,P,0,2,3,1,1,1,1,1,2,6,X,X,X,4
23604,S92000003,P,4,2,3,4,1,2,2,4,6,6,X,X,X,2
23631,S92000003,P,0,2,3,1,1,2,2,3,3,6,X,X,X,2
23661,S92000003,P,0,2,2,1,1,1,1,1,9,6,2,10,X,2
23667,S92000003,P,4,1,2,1,1,1,1,1,1,6,9,9,X,2
23669,S92000003,P,0,1,2,1,1,1,2,1,2,6,7,4,X,2
23672,S92000003,P,0,1,2,1,1,1,2,1,2,6,9,1,X,2
23695,S92000003,P,0,1,2,1,1,1,1,1,2,6,3,8,X,2
23716,S92000003,P,4,2,2,1,1,1,2,1,2,6,X,X,X,4
23747,S92000003,P,1,1,3,1,1,1,1,1,2,6,X,X,X,2
23754,S92000003,P,3,2,2,1,1,1,1,1,2,6,X,X,X,4
23769,S92000003,P,1,2,2,1,1,1,1,3,6,6,X,X,X,2
23787,S92000003,P,2,1,2,1,1,1,2,1,1,6,X,X,X,3
23818,S92000003,P,0,1,3,1,1,1,1,1,2,6,9,5,X,2
23820,S92000003,P,0,2,2,1,1,2,2,1,9,6,4,7,X,2
23823,S92000003,P,0,2,2,1,1,1,2,1,9,6,9,4,X,2
23824,S92000003,P,0,1,2,1,1,2,2,1,1,6,X,X,X,2
23826,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
23827,S92000003,P,0,1,2,1,1,1,1,1,2,6,X,X,X,2
23829,S92000003,P,0,1,2,1,1,2,1,1,1,6,5,5,X,2
23830,S92000003,P,5,2,2,1,1,2,3,3,1,6,X,X,X,2
23855,S92000003,C,X,1,4,2,1,2,1,3,4,6,2,3,X,X
23856,S92000003,C,X,1,3,1,1,2,2,3,6,6,3,6,X,X
23857,S92000003,C,X,2,2,1,1,1,1,1,1,6,7,4,X,X
23858,S92000003,C,X,1,2,1,1,2,2,1,1,6,3,7,X,X
23859,S92000003,C,X,2,2,1,1,2,1,4,6,6,X,X,X,X
23860,S92000003,P,0,1,2,1,1,1,1,1,1,6,5,8,X,2
23872,S92000003,P,2,1,2,1,1,1,2,1,2,6,X,X,X,3
23873,S92000003,P,0,1,2,1,1,2,1,1,1,6,X,X,X,4
23884,S92000003,P,1,2,3,2,1,1,1,1,2,6,6,13,X,3
23929,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
23970,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,4
23977,S92000003,C,X,1,2,1,1,1,1,1,2,6,9,2,X,X
23990,S92000003,P,4,2,4,1,1,1,1,1,1,6,2,8,X,1
24027,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
24205,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
24220,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
24221,S92000003,P,0,2,2,1,1,2,1,1,2,6,6,6,X,2
24272,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
24362,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
24424,S92000003,C,X,2,2,1,1,1,1,1,9,6,9,5,X,X
24509,S92000003,P,5,2,2,1,1,1,2,1,2,6,9,5,X,2
24621,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
24652,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
24724,S92000003,P,1,1,2,1,1,1,1,1,2,6,4,11,X,2
24797,S92000003,P,1,1,2,1,1,1,1,1,2,6,7,5,X,1
24801,S92000003,P,1,2,2,1,1,2,1,1,2,6,X,X,X,2
24821,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
24823,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,4
24826,S92000003,P,4,2,2,1,1,1,1,1,2,6,7,4,X,2
24896,S92000003,P,1,2,2,1,1,1,2,1,2,6,9,5,X,1
24923,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,4,X,3
24956,S92000003,P,1,1,3,1,1,1,1,1,2,6,X,X,X,2
24985,S92000003,P,2,1,2,1,1,1,1,1,1,6,9,3,X,2
25089,S92000003,P,1,2,2,1,1,1,1,1,1,6,7,4,X,4
25177,S92000003,P,4,1,2,1,1,1,1,1,2,6,9,5,X,4
25185,S92000003,P,1,1,2,1,1,2,1,1,2,6,X,X,X,3
25258,S92000003,P,1,2,4,2,1,2,3,3,2,6,9,5,X,3
25269,S92000003,P,4,1,2,1,1,1,1,1,2,6,X,X,X,3
25275,S92000003,P,1,1,2,1,1,1,1,1,9,6,X,X,X,2
25276,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
25294,S92000003,P,0,1,3,1,1,2,3,4,1,6,2,6,X,2
25298,S92000003,P,0,1,3,1,1,1,2,1,2,6,5,8,X,2
25329,S92000003,P,3,1,2,1,1,1,2,1,2,6,9,5,X,4
25349,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,3
25412,S92000003,P,4,2,4,1,1,1,2,1,1,6,9,8,X,2
25428,S92000003,P,1,2,2,1,1,1,1,1,2,6,9,5,X,1
25444,S92000003,P,0,2,2,1,1,1,1,1,2,6,6,11,X,2
25472,S92000003,P,1,2,4,2,1,2,2,1,2,6,4,10,X,2
25502,S92000003,P,5,1,3,1,1,2,2,3,1,6,X,X,X,2
25555,S92000003,P,0,1,3,1,1,2,1,4,1,6,9,3,X,2
25560,S92000003,P,0,2,2,1,1,2,1,1,2,6,8,2,X,2
25567,S92000003,P,0,2,2,1,1,1,2,1,1,6,5,3,X,4
25568,S92000003,P,0,1,2,1,1,1,1,1,1,6,X,X,X,2
25574,S92000003,P,0,2,2,1,1,1,2,1,2,6,7,4,X,2
25576,S92000003,P,0,1,2,1,1,1,1,3,4,6,X,X,X,2
25577,S92000003,P,0,2,2,1,1,1,1,1,2,6,4,12,X,2
25591,S92000003,P,0,1,2,1,1,1,1,1,2,6,9,5,X,2
25593,S92000003,P,1,1,4,2,1,2,1,3,6,6,X,X,X,2
25594,S92000003,C,X,2,3,1,1,2,1,1,9,6,3,8,X,X
25607,S92000003,P,0,1,2,1,1,2,1,1,2,6,6,12,X,2
25613,S92000003,P,0,1,4,2,1,2,3,3,6,6,X,X,X,2
25615,S92000003,P,5,2,8,2,1,1,4,3,6,6,7,4,X,4
25673,S92000003,P,2,2,2,1,1,2,1,1,2,6,4,2,X,1
25717,S92000003,P,0,2,2,1,1,1,1,1,1,6,9,5,X,2
25718,S92000003,P,0,2,2,1,1,1,1,1,1,6,6,13,X,2
25719,S92000003,P,0,2,2,1,1,1,1,1,9,6,6,11,X,2
25720,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,6,X,2
25721,S92000003,P,0,2,2,1,1,1,1,1,2,6,7,4,X,2
25723,S92000003,P,2,2,2,1,1,1,1,1,2,6,9,5,X,1
25724,S92000003,P,0,2,2,1,1,1,1,1,1,6,7,4,X,2
25725,S92000003,P,0,1,2,1,1,1,2,1,1,6,9,5,X,2
25726,S92000003,P,0,1,2,1,1,1,2,1,1,6,7,4,X,2
25750,S92000003,P,2,2,2,1,1,2,1,1,9,6,X,X,X,4
25754,S92000003,P,0,2,2,1,1,2,1,1,2,6,6,11,X,2
25759,S92000003,P,0,1,2,1,1,1,1,1,1,6,9,1,X,2
25763,S92000003,P,0,1,2,1,1,1,1,1,1,6,9,12,X,2
25794,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,4
25831,S92000003,P,1,2,2,2,1,2,2,1,1,6,9,8,X,1
25869,S92000003,C,X,2,2,1,1,2,1,1,1,6,3,10,X,X
25871,S92000003,C,X,1,2,1,1,1,2,1,1,6,2,10,X,X
25884,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,1
25895,S92000003,P,1,1,2,1,1,1,1,1,1,6,3,8,X,2
25925,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
25937,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,4
25952,S92000003,P,4,2,2,1,1,1,1,1,1,6,7,4,X,2
25963,S92000003,P,3,2,2,1,1,1,2,1,2,6,X,X,X,2
25990,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,1
25991,S92000003,P,1,1,2,1,1,1,1,2,9,6,7,4,X,4
25994,S92000003,P,4,2,2,1,1,1,1,1,2,6,X,X,X,2
26010,S92000003,P,4,1,2,1,1,1,2,1,2,6,X,X,X,3
26021,S92000003,P,1,1,7,2,1,1,1,1,2,6,5,2,X,2
26188,S92000003,P,1,2,5,2,1,1,3,1,1,6,3,7,X,1
26230,S92000003,P,1,1,2,1,1,1,1,3,9,6,X,X,X,1
26241,S92000003,P,1,1,2,1,1,1,3,1,1,6,4,7,X,4
26242,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
26329,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
26340,S92000003,C,X,2,2,1,1,2,1,4,2,6,X,X,X,X
26371,S92000003,P,1,2,6,2,1,1,1,1,1,6,2,11,X,1
26402,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
26413,S92000003,P,0,2,3,1,1,2,1,1,2,6,6,8,X,2
26422,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
26447,S92000003,P,3,1,2,1,1,1,1,1,1,6,X,X,X,3
26467,S92000003,P,1,1,2,1,1,1,2,1,1,6,5,4,X,3
26470,S92000003,P,2,2,2,1,1,1,2,1,2,6,7,6,X,2
26471,S92000003,P,1,1,2,1,1,1,2,1,1,6,5,4,X,3
26544,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
26579,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,2
26615,S92000003,P,1,1,2,1,1,1,1,1,1,6,X,X,X,3
26677,S92000003,P,4,2,2,1,1,1,1,1,1,6,7,4,X,3
26678,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,3
26711,S92000003,P,1,2,2,1,1,1,1,1,2,6,X,X,X,1
26749,S92000003,P,1,1,2,1,1,1,2,1,2,6,X,X,X,3
26822,S92000003,P,1,2,2,1,1,1,1,1,1,6,X,X,X,2
26839,S92000003,P,3,1,2,1,1,1,1,1,2,6,X,X,X,3
26855,S92000003,P,2,1,2,1,1,1,1,1,1,6,X,X,X,2
26877,S92000003,P,1,1,4,2,1,1,1,1,2,6,8,2,X,2
26879,S92000003,P,4,1,2,1,1,1,2,1,2,6,X,X,X,4
26890,S92000003,P,1,1,2,1,1,1,1,1,2,6,9,12,X,2
26906,S92000003,P,4,2,2,1,1,1,1,1,1,6,X,X,X,2
26920,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
26929,S92000003,P,1,1,2,1,1,1,1,1,2,6,X,X,X,3
26983,S92000003,P,4,2,6,5,1,1,5,1,9,6,5,3,X,2
27018,S92000003,P,1,1,2,1,1,1,1,1,1,6,7,4,X,1
27086,S92000003,P,2,2,3,1,1,1,1,1,1,6,2,11,X,4
27105,S92000003,P,4,2,3,1,1,1,2,1,2,6,7,4,X,2
27188,S92000003,P,1,2,2,1,1,1,1,1,2,6,7,4,X,2
27207,S92000003,P,1,2,4,2,1,1,1,1,2,6,4,10,X,1
27264,S92000003,P,2,2,2,1,1,1,1,1,2,6,7,4,X,4
27337,S92000003,P,4,1,2,1,1,1,1,1,1,6,X,X,X,2
27384,S92000003,P,1,1,2,1,1,1,1,2,2,6,9,4,X,4
27393,S92000003,P,4,1,2,1,1,1,1,1,2,6,7,4,X,1
27394,S92000003,P,0,1,2,1,1,1,2,1,2,6,5,8,X,2
27438,S92000003,P,0,2,2,1,1,2,1,1,2,6,6,10,X,2
27440,S92000003,P,0,1,2,1,1,1,1,1,2,6,3,12,X,2
27441,S92000003,P,0,2,2,1,1,2,1,1,2,6,4,11,X,2
27443,S92000003,P,0,1,2,1,1,1,1,1,1,6,5,5,X,2
