record_number,region,residence_type,family_composition,sex,age,marital_status,student,country_of_birth,health,ethnic_group,religion,economic_activity,occupation,industry,hours_worked_per_week,approximate_social_grade
15625,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
15626,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
15639,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
15640,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
15641,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
15642,S92000003,P,4,2,1,1,1,1,3,1,1,X,X,X,X,X
15647,S92000003,P,1,2,1,1,1,1,2,1,1,X,X,X,X,X
15650,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
15659,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
15660,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
15663,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
15666,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
15674,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
15688,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15693,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
15696,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
15697,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
15698,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
15705,S92000003,P,1,2,1,1,2,1,1,3,6,X,X,X,X,X
15707,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
15712,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
15721,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
15722,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
15732,S92000003,P,2,1,1,1,2,1,1,1,9,X,X,X,X,X
15733,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
15755,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
15763,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
15765,S92000003,P,2,2,1,1,1,1,2,1,1,X,X,X,X,X
15772,S92000003,P,4,1,1,1,1,2,1,1,1,X,X,X,X,X
15775,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
15777,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15782,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
15783,S92000003,P,4,2,1,1,1,2,1,1,1,X,X,X,X,X
15789,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
15790,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
15794,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
15815,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
15816,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15817,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15819,S92000003,P,1,2,1,1,2,2,1,1,1,X,X,X,X,X
15825,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15835,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
15839,S92000003,P,3,1,1,1,1,1,1,1,1,X,X,X,X,X
15843,S92000003,P,4,2,1,1,1,1,2,1,2,X,X,X,X,X
15846,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
15850,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
15858,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
15860,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
15863,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15865,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
15869,S92000003,P,2,1,1,1,2,1,2,1,1,X,X,X,X,X
15871,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
15872,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
15873,S92000003,P,4,1,1,1,1,1,3,1,2,X,X,X,X,X
15875,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
15879,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15880,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
15881,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
15883,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15885,S92000003,P,4,1,1,1,1,1,3,1,1,X,X,X,X,X
15890,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
15892,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
15893,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
15895,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
15898,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
15899,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
15902,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
15921,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
15929,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
15953,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
15960,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
15969,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
15971,S92000003,P,4,1,1,1,1,1,1,1,9,X,X,X,X,X
15974,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
15995,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16001,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16005,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
16014,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16021,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
16024,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16027,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
16033,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16054,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16057,S92000003,P,2,2,1,1,1,1,3,1,1,X,X,X,X,X
16059,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
16071,S92000003,P,0,1,1,1,1,1,1,1,2,X,X,X,X,X
16075,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16078,S92000003,P,3,1,1,1,1,1,2,1,1,X,X,X,X,X
16082,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16083,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16088,S92000003,P,2,1,1,1,2,1,1,1,2,X,X,X,X,X
16091,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16117,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
16120,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16123,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
16127,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16129,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16152,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
16156,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
16157,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16158,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16163,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16167,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16168,S92000003,P,2,1,1,1,1,1,2,1,1,X,X,X,X,X
16182,S92000003,P,4,2,1,1,2,1,1,1,2,X,X,X,X,X
16184,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
16187,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
16194,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
16199,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16201,S92000003,P,4,2,1,1,1,1,3,1,2,X,X,X,X,X
16202,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16203,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
16216,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16223,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
16227,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
16236,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16238,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
16239,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
16241,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
16246,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
16251,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16254,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16257,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16263,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16264,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
16265,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16269,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
16271,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16278,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
16281,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16302,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16304,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16322,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16323,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
16347,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
16351,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
16366,S92000003,P,4,1,1,1,2,1,1,1,2,X,X,X,X,X
16367,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
16369,S92000003,P,4,2,1,1,2,1,3,1,1,X,X,X,X,X
16371,S92000003,P,4,1,1,1,2,2,1,1,2,X,X,X,X,X
16375,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
16379,S92000003,P,1,2,1,1,2,1,1,1,9,X,X,X,X,X
16400,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
16412,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16413,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16430,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16432,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16434,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
16437,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16440,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16443,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
16445,S92000003,P,4,1,1,1,1,2,1,1,2,X,X,X,X,X
16449,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16451,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16452,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
16453,S92000003,P,1,2,1,1,2,2,1,1,1,X,X,X,X,X
16454,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
16469,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16477,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
16493,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
16503,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16515,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16520,S92000003,P,1,2,1,1,1,2,1,2,6,X,X,X,X,X
16521,S92000003,P,1,1,1,1,2,1,2,2,6,X,X,X,X,X
16523,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
16524,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16532,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16546,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
16555,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16560,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16563,S92000003,P,1,2,1,1,2,1,2,1,2,X,X,X,X,X
16568,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16586,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
16589,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
16605,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16614,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16622,S92000003,P,4,1,1,1,1,1,3,4,2,X,X,X,X,X
16629,S92000003,P,1,1,1,1,1,1,1,4,2,X,X,X,X,X
16634,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
16641,S92000003,P,4,2,1,1,1,1,2,1,2,X,X,X,X,X
16643,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
16644,S92000003,P,1,1,1,1,1,1,3,1,2,X,X,X,X,X
16651,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
16655,S92000003,P,3,1,1,1,1,1,2,1,1,X,X,X,X,X
16668,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
16693,S92000003,P,1,2,1,1,1,1,2,1,2,X,X,X,X,X
16707,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16713,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16715,S92000003,P,3,1,1,1,1,1,2,1,2,X,X,X,X,X
16716,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
16719,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16722,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16724,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
16734,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16748,S92000003,P,1,2,1,1,2,1,2,3,2,X,X,X,X,X
16757,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
16765,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16772,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16778,S92000003,P,1,2,1,1,1,2,3,1,2,X,X,X,X,X
16782,S92000003,P,4,2,1,1,2,1,2,1,1,X,X,X,X,X
16789,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16791,S92000003,P,1,1,1,1,1,1,2,1,9,X,X,X,X,X
16795,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16796,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16803,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
16822,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16839,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16840,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16843,S92000003,P,1,2,1,1,1,1,2,1,1,X,X,X,X,X
16849,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
16850,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16851,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16857,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
16862,S92000003,P,1,1,1,1,1,1,2,1,1,X,X,X,X,X
16866,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16867,S92000003,P,2,2,1,1,2,1,2,1,1,X,X,X,X,X
16869,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16870,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
16875,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
16882,S92000003,P,3,1,1,1,2,1,1,1,1,X,X,X,X,X
16883,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16885,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16886,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16887,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
16891,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16894,S92000003,P,2,2,1,1,1,1,3,1,1,X,X,X,X,X
16897,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16913,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16914,S92000003,P,1,1,1,1,2,1,2,1,2,X,X,X,X,X
16923,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
16929,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
16936,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16942,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
16947,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
16950,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
16955,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16957,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
16974,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
16991,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
16996,S92000003,P,1,2,1,1,2,1,2,1,1,X,X,X,X,X
17009,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
17020,S92000003,P,2,1,1,1,1,2,1,1,2,X,X,X,X,X
17022,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17035,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17042,S92000003,P,4,1,1,1,1,1,2,1,2,X,X,X,X,X
17053,S92000003,P,1,2,1,1,1,1,2,3,6,X,X,X,X,X
17061,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17067,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17071,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17077,S92000003,P,4,1,1,1,1,1,1,1,9,X,X,X,X,X
17080,S92000003,P,1,1,1,1,2,1,1,1,9,X,X,X,X,X
17081,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17092,S92000003,P,2,1,1,1,1,1,2,1,1,X,X,X,X,X
17097,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17105,S92000003,P,4,1,1,1,2,1,2,1,1,X,X,X,X,X
17110,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
17113,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17114,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17118,S92000003,P,2,1,1,1,2,1,1,1,1,X,X,X,X,X
17120,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17123,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
17126,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17141,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17144,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17145,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17150,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
17164,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17168,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
17170,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17174,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
17176,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17188,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
17204,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17210,S92000003,P,3,2,1,1,1,1,1,1,1,X,X,X,X,X
17217,S92000003,P,1,1,1,1,1,1,1,1,9,X,X,X,X,X
17219,S92000003,P,1,1,1,1,1,2,1,1,1,X,X,X,X,X
17225,S92000003,P,2,2,1,1,2,1,1,1,2,X,X,X,X,X
17242,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
17251,S92000003,P,3,2,1,1,2,1,1,1,1,X,X,X,X,X
17259,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17261,S92000003,P,1,2,1,1,1,1,2,1,1,X,X,X,X,X
17274,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
17282,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17302,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
17303,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17314,S92000003,P,4,2,1,1,1,1,1,1,9,X,X,X,X,X
17319,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
17321,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17330,S92000003,P,2,1,1,1,1,1,1,1,2,X,X,X,X,X
17337,S92000003,P,2,1,1,1,1,1,1,1,9,X,X,X,X,X
17349,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17353,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17354,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17356,S92000003,P,1,1,1,1,2,1,2,1,1,X,X,X,X,X
17372,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17375,S92000003,P,4,2,1,1,1,1,2,1,1,X,X,X,X,X
17378,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17383,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17386,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
17387,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
17389,S92000003,P,4,1,1,1,1,1,2,1,2,X,X,X,X,X
17400,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17403,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17405,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17409,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
17415,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17422,S92000003,P,2,1,1,1,2,1,2,1,1,X,X,X,X,X
17424,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
17427,S92000003,P,4,2,1,1,1,1,1,1,1,X,X,X,X,X
17428,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17435,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17437,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
17446,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
17452,S92000003,P,4,2,1,1,2,1,1,1,9,X,X,X,X,X
17459,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17477,S92000003,P,1,1,1,1,2,1,1,1,2,X,X,X,X,X
17480,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17491,S92000003,P,3,1,1,1,1,1,1,1,1,X,X,X,X,X
17493,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
17496,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17500,S92000003,P,2,2,1,1,2,1,1,1,1,X,X,X,X,X
17504,S92000003,P,4,2,1,1,2,1,1,1,1,X,X,X,X,X
17505,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17507,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17511,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
17519,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
17524,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17533,S92000003,P,2,2,1,1,1,1,2,1,2,X,X,X,X,X
17574,S92000003,P,1,1,1,1,2,1,1,1,1,X,X,X,X,X
17581,S92000003,P,4,1,1,1,2,1,2,1,9,X,X,X,X,X
17591,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17606,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
17611,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17613,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17616,S92000003,P,2,2,1,1,1,1,1,1,2,X,X,X,X,X
17617,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17643,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17645,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17657,S92000003,P,4,1,1,1,2,1,1,1,1,X,X,X,X,X
17659,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
17660,S92000003,P,1,2,1,1,2,1,1,1,1,X,X,X,X,X
17664,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
17668,S92000003,P,4,1,1,1,1,1,2,1,1,X,X,X,X,X
17671,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17673,S92000003,P,2,2,1,1,1,1,1,1,1,X,X,X,X,X
17674,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17677,S92000003,P,2,2,1,1,1,1,2,1,1,X,X,X,X,X
17682,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17683,S92000003,P,2,1,1,1,1,1,1,1,1,X,X,X,X,X
17684,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17691,S92000003,P,1,2,1,1,1,1,1,1,2,X,X,X,X,X
17694,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17702,S92000003,P,4,2,1,1,1,1,1,1,2,X,X,X,X,X
17715,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17724,S92000003,P,0,2,1,1,1,1,1,1,1,X,X,X,X,X
17728,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
17729,S92000003,P,1,2,1,1,1,1,1,1,9,X,X,X,X,X
17734,S92000003,P,1,1,1,1,1,1,1,1,1,X,X,X,X,X
17737,S92000003,P,1,2,1,1,1,1,1,1,1,X,X,X,X,X
17745,S92000003,P,1,2,1,1,2,1,1,1,2,X,X,X,X,X
17758,S92000003,P,2,1,1,1,2,1,2,1,9,X,X,X,X,X
17764,S92000003,P,1,1,1,1,1,1,2,1,2,X,X,X,X,X
17766,S92000003,P,1,1,1,1,1,2,1,4,2,X,X,X,X,X
17771,S92000003,P,4,1,1,1,1,1,1,1,2,X,X,X,X,X
17792,S92000003,P,1,1,1,1,1,1,1,1,2,X,X,X,X,X
17800,S92000003,P,4,1,1,1,1,1,1,1,1,X,X,X,X,X
